variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"y_hat1[16,3]",1.81076107375,1.81137,0.07341301283372992,0.07395208800000005,1.6895475000000002,1.9314025,1.0000253954823806,15081.223607344187,11835.84707993448
"y_hat1[17,3]",1.80571424375,1.806335,0.07478135544713498,0.074975082,1.6817485,1.9285725,0.9999799925010964,15264.366727557746,12516.502555251358
"y_hat1[18,3]",1.801511883125,1.802485,0.07644600602802898,0.07639096500000006,1.6741695,1.926183,0.999980569859025,15128.455163231247,13055.768399043522
"y_hat1[19,3]",1.798020585,1.799435,0.07823975489735494,0.078066303,1.6671040000000001,1.9245904999999999,0.9999616548348325,14823.790922191156,13300.514104446162
"y_hat1[20,3]",1.795124114375,1.796935,0.08004533738922916,0.079548903,1.6608069999999997,1.923562,0.9999776463089313,14456.300472469995,13182.394692467584
logLikelihood[1],-1.12020898671875,-1.084155,0.430140591209163,0.42867896400000005,-1.8880905000000001,-0.4852668500000002,1.0003822931372144,4921.420398462437,6029.278692879121
logLikelihood[2],-0.575339482813575,-0.418577,0.7834588583451589,0.76552034664,-2.0757455,0.4333324499999999,1.0002474104051755,6320.677581294974,8117.7602494742605
logLikelihood[3],-2.253998303473125,-2.105945,1.0601078792828338,1.104418392,-4.1486545,-0.7412208000000007,1.0001084143981576,6127.778319377527,9416.882824644981
logLikelihood[4],1.108283410656875,1.154495,0.3556810565816648,0.31615555440000004,0.44345295,1.5365864999999999,1.0002175311149055,6551.738737784281,11770.29421018984
logLikelihood[5],-0.07634301738219781,-0.07143935,0.1941922715540974,0.17534213528999998,-0.4101505,0.23254769999999989,1.0005179912535438,7144.042231814344,9729.234415521425
logLikelihood[6],-2.4505874548048125,-2.390575,1.41705549363655,1.410686487,-4.8787055,-0.17643015000000023,1.0000701186629177,9495.826357765667,10379.560721511662
logLikelihood[7],-0.3319517128683688,-0.2194875,0.6347714833035474,0.5774712174000001,-1.5405920000000002,0.4901983,1.0001353014338328,9561.093471831182,11880.535257818769
logLikelihood[8],0.5570628362328,0.684833,0.404176053520844,0.2599375862999999,-0.25950605,0.9481333000000001,1.0002723051191138,7084.191942198211,10377.741087239654
logLikelihood[9],1.3669694505,1.410325,0.14237221038829867,0.10672496099999994,1.0779990000000002,1.50646,1.0002423536425877,8020.4074281059075,10505.61846379345
logLikelihood[10],0.79467200563125,0.8087489999999999,0.13216633539068925,0.11550788340000008,0.5603551499999999,0.9856087,1.000335663687081,8039.312038381696,11251.043820004983
logLikelihood[11],0.3614819889845625,0.383334,0.08051564205195241,0.05580209880000005,0.20007945000000002,0.44294864999999994,1.000576101773113,6944.1937758675895,9995.49931520304
logLikelihood[12],-0.17606135716461876,-0.0168617,1.624665403301168,1.5916526429999995,-3.153427,2.1759114999999998,1.000280279164029,7797.370309500931,9780.419783380818
logLikelihood[13],0.40593028574375,0.415734,0.06802070864106673,0.06523884779999997,0.2809358,0.49935074999999995,1.0001497279696712,12478.09791014496,13327.56500919504
logLikelihood[14],1.15996478428125,1.19976,0.19439298911930367,0.17648870399999989,0.7852673000000001,1.39236,1.0002602671146423,11412.07562486078,11843.92999636933
logLikelihood[15],1.324636764375,1.34314,0.07770912567072247,0.0619949189999999,1.173829,1.40643,1.0001661390111267,9584.093693817604,11273.391259191712
logLikelihood[16],0.6853123657276875,0.713753,0.340151911379821,0.33557761439999995,0.077666635,1.1911005000000001,1.000164371329086,13192.651779260015,12284.841550761648
logLikelihood[17],1.52034077263,1.64954,0.45551660355240736,0.361806291,0.6079616,1.987911,1.0000048751896717,14691.523797971631,12614.703890932336
logLikelihood[18],0.77181055798,0.8156625,0.13436254955970156,0.0875771820000001,0.49877085000000004,0.89325335,1.0000493047873642,10494.662239905172,12905.230526697507
logLikelihood[19],0.4392196591198125,0.501224,0.17653921524124286,0.10292060939999992,0.07720947,0.5911065,1.0000400905485836,13572.779590484795,12389.750059389035
logLikelihood[20],0.3101402982229919,0.32420899999999997,0.1864115947936673,0.18542359290000002,-0.02412322499999999,0.5889388,1.0002938663228884,7715.809835020617,9779.637590109858
